event_id,t0_idx,target_idx_10,target_idx_20,target_idx_30,event_datetime,year,season,t0_datetime,target_datetime_10,target_datetime_20,target_datetime_30,mean_intensity,max_intensity,mean_intensity_wet,wet_fraction,split
211810100,15,16,17,18,2021-06-30 01:00:00,2021,JJA,2021-06-30 03:30:00,2021-06-30 03:40:00,2021-06-30 03:50:00,2021-06-30 04:00:00,0.009412578,1.4693226,0.2807162404060364,0.028202355397022667,train
211810100,16,17,18,19,2021-06-30 01:00:00,2021,JJA,2021-06-30 03:40:00,2021-06-30 03:50:00,2021-06-30 04:00:00,2021-06-30 04:10:00,0.007541964,1.314823,0.27408066391944885,0.022472575065502418,train
211810100,17,18,19,20,2021-06-30 01:00:00,2021,JJA,2021-06-30 03:50:00,2021-06-30 04:00:00,2021-06-30 04:10:00,2021-06-30 04:20:00,0.00582334,1.1391083,0.2605760097503662,0.017359710049801566,train
211810100,18,19,20,21,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:00:00,2021-06-30 04:10:00,2021-06-30 04:20:00,2021-06-30 04:30:00,0.004258875,0.8949076,0.23586151003837585,0.012935494688968872,train
211810100,19,20,21,22,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:10:00,2021-06-30 04:20:00,2021-06-30 04:30:00,2021-06-30 04:40:00,0.003285207,0.8581675,0.20834042131900787,0.010292084295021816,train
211810100,20,21,22,23,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:20:00,2021-06-30 04:30:00,2021-06-30 04:40:00,2021-06-30 04:50:00,0.0028463057,0.8581675,0.19833782315254211,0.008912991626809275,train
211810100,21,22,23,24,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:30:00,2021-06-30 04:40:00,2021-06-30 04:50:00,2021-06-30 05:00:00,0.0027890974,0.9945474,0.20030902326107025,0.008776696382616618,train
211810100,22,23,24,25,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:40:00,2021-06-30 04:50:00,2021-06-30 05:00:00,2021-06-30 05:10:00,0.0028651229,1.0102282,0.20744635164737701,0.009108467700717163,train
211810100,23,24,25,26,2021-06-30 01:00:00,2021,JJA,2021-06-30 04:50:00,2021-06-30 05:00:00,2021-06-30 05:10:00,2021-06-30 05:20:00,0.0028276802,1.0102282,0.2082853615283966,0.00894527207938122,train
211810100,24,25,26,27,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:00:00,2021-06-30 05:10:00,2021-06-30 05:20:00,2021-06-30 05:30:00,0.002723664,1.0102282,0.20618097484111786,0.008566873440898974,train
211810100,25,26,27,28,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:10:00,2021-06-30 05:20:00,2021-06-30 05:30:00,2021-06-30 05:40:00,0.0027569258,0.8905883,0.21425122022628784,0.008314009895752072,train
211810100,26,27,28,29,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:20:00,2021-06-30 05:30:00,2021-06-30 05:40:00,2021-06-30 05:50:00,0.0029458452,0.9441543,0.22893956303596497,0.008615294119756893,train
211810100,27,28,29,30,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:30:00,2021-06-30 05:40:00,2021-06-30 05:50:00,2021-06-30 06:00:00,0.0032199416,0.9990098,0.2463846504688263,0.009194548907575685,train
211810100,28,29,30,31,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:40:00,2021-06-30 05:50:00,2021-06-30 06:00:00,2021-06-30 06:10:00,0.0034048425,0.9990098,0.2509484887123108,0.009859884902252996,train
211810100,29,30,31,32,2021-06-30 01:00:00,2021,JJA,2021-06-30 05:50:00,2021-06-30 06:00:00,2021-06-30 06:10:00,2021-06-30 06:20:00,0.003621506,1.0919976,0.25503653287887573,0.010663309499599184,train
211810100,30,31,32,33,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:00:00,2021-06-30 06:10:00,2021-06-30 06:20:00,2021-06-30 06:30:00,0.0038206247,1.0919976,0.2537776827812195,0.011506187983422194,train
211810100,31,32,33,34,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:10:00,2021-06-30 06:20:00,2021-06-30 06:30:00,2021-06-30 06:40:00,0.0039431113,1.0919976,0.2521352767944336,0.012090822846669643,train
211810100,32,33,34,35,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:20:00,2021-06-30 06:30:00,2021-06-30 06:40:00,2021-06-30 06:50:00,0.0038798817,0.97246784,0.2444484382867813,0.012010121715239781,train
211810100,33,34,35,36,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:30:00,2021-06-30 06:40:00,2021-06-30 06:50:00,2021-06-30 07:00:00,0.003709408,0.8353619,0.23285715281963348,0.011662210170853261,train
211810100,34,35,36,37,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:40:00,2021-06-30 06:50:00,2021-06-30 07:00:00,2021-06-30 07:10:00,0.0035257698,1.0652409,0.2209571897983551,0.011201317042464935,train
211810100,35,36,37,38,2021-06-30 01:00:00,2021,JJA,2021-06-30 06:50:00,2021-06-30 07:00:00,2021-06-30 07:10:00,2021-06-30 07:20:00,0.003424875,1.1888806,0.21529744565486908,0.010882099233697923,train
211811900,2,3,4,5,2021-06-30 19:00:00,2021,JJA,2021-06-30 19:20:00,2021-06-30 19:30:00,2021-06-30 19:40:00,2021-06-30 19:50:00,0.036496032,1.3013346,0.2264777421951294,0.12651426706335756,train
211811900,3,4,5,6,2021-06-30 19:00:00,2021,JJA,2021-06-30 19:30:00,2021-06-30 19:40:00,2021-06-30 19:50:00,2021-06-30 20:00:00,0.034334917,1.2843773,0.21721531450748444,0.12155563087661156,train
211811900,4,5,6,7,2021-06-30 19:00:00,2021,JJA,2021-06-30 19:40:00,2021-06-30 19:50:00,2021-06-30 20:00:00,2021-06-30 20:10:00,0.033729807,1.2510899,0.2144262045621872,0.12069661216650257,train
211811900,5,6,7,8,2021-06-30 19:00:00,2021,JJA,2021-06-30 19:50:00,2021-06-30 20:00:00,2021-06-30 20:10:00,2021-06-30 20:20:00,0.034407355,1.5560105,0.21991264820098877,0.12247383041643577,train
211811900,6,7,8,9,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:00:00,2021-06-30 20:10:00,2021-06-30 20:20:00,2021-06-30 20:30:00,0.034312382,1.8821217,0.22747020423412323,0.11929958591352784,train
211811900,7,8,9,10,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:10:00,2021-06-30 20:20:00,2021-06-30 20:30:00,2021-06-30 20:40:00,0.035496414,1.8821217,0.2414722591638565,0.11889608025637853,train
211811900,8,9,10,11,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:20:00,2021-06-30 20:30:00,2021-06-30 20:40:00,2021-06-30 20:50:00,0.035719857,1.8821217,0.2505800426006317,0.11646428616262533,train
211811900,9,10,11,12,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:30:00,2021-06-30 20:40:00,2021-06-30 20:50:00,2021-06-30 21:00:00,0.03574896,1.6430613,0.25374093651771545,0.1159657325062364,train
211811900,10,11,12,13,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:40:00,2021-06-30 20:50:00,2021-06-30 21:00:00,2021-06-30 21:10:00,0.035403725,1.6430613,0.25292134284973145,0.11575232284756633,train
211811900,11,12,13,14,2021-06-30 19:00:00,2021,JJA,2021-06-30 20:50:00,2021-06-30 21:00:00,2021-06-30 21:10:00,2021-06-30 21:20:00,0.035045803,1.513385,0.2528969645500183,0.11479825613821773,train
211811900,12,13,14,15,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:00:00,2021-06-30 21:10:00,2021-06-30 21:20:00,2021-06-30 21:30:00,0.03456882,1.513385,0.2518991231918335,0.11389081674925082,train
211811900,13,14,15,16,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:10:00,2021-06-30 21:20:00,2021-06-30 21:30:00,2021-06-30 21:40:00,0.03391197,1.2890408,0.24876779317855835,0.1130927722273333,train
211811900,14,15,16,17,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:20:00,2021-06-30 21:30:00,2021-06-30 21:40:00,2021-06-30 21:50:00,0.033678945,1.2675143,0.24747060239315033,0.11303179803914185,train
211811900,15,16,17,18,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:30:00,2021-06-30 21:40:00,2021-06-30 21:50:00,2021-06-30 22:00:00,0.033504847,1.2675143,0.24955400824546814,0.11104655020596722,train
211811900,16,17,18,19,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:40:00,2021-06-30 21:50:00,2021-06-30 22:00:00,2021-06-30 22:10:00,0.03308169,1.3951224,0.2533845603466034,0.10744369302724291,train
211811900,17,18,19,20,2021-06-30 19:00:00,2021,JJA,2021-06-30 21:50:00,2021-06-30 22:00:00,2021-06-30 22:10:00,2021-06-30 22:20:00,0.03179957,1.3951224,0.25314533710479736,0.102305720992875,train
211811900,18,19,20,21,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:00:00,2021-06-30 22:10:00,2021-06-30 22:20:00,2021-06-30 22:30:00,0.030398887,1.5225854,0.25155627727508545,0.09691488541336016,train
211811900,19,20,21,22,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:10:00,2021-06-30 22:20:00,2021-06-30 22:30:00,2021-06-30 22:40:00,0.028919235,1.5225854,0.24706587195396423,0.09203874371652024,train
211811900,20,21,22,23,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:20:00,2021-06-30 22:30:00,2021-06-30 22:40:00,2021-06-30 22:50:00,0.027454477,1.5225854,0.24023565649986267,0.08781359114654788,train
211811900,21,22,23,24,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:30:00,2021-06-30 22:40:00,2021-06-30 22:50:00,2021-06-30 23:00:00,0.025807884,1.3313779,0.2313574105501175,0.08370500687752976,train
211811900,22,23,24,25,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:40:00,2021-06-30 22:50:00,2021-06-30 23:00:00,2021-06-30 23:10:00,0.023973746,1.3313779,0.22122925519943237,0.07954262185422506,train
211811900,23,24,25,26,2021-06-30 19:00:00,2021,JJA,2021-06-30 22:50:00,2021-06-30 23:00:00,2021-06-30 23:10:00,2021-06-30 23:20:00,0.022370879,1.1011639,0.21206098794937134,0.07601329237302573,train
211811900,24,25,26,27,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:00:00,2021-06-30 23:10:00,2021-06-30 23:20:00,2021-06-30 23:30:00,0.021445932,1.0502322,0.20577283203601837,0.07409081208651878,train
211811900,25,26,27,28,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:10:00,2021-06-30 23:20:00,2021-06-30 23:30:00,2021-06-30 23:40:00,0.021360612,1.0940299,0.20448215305805206,0.07421993389680656,train
211811900,26,27,28,29,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:20:00,2021-06-30 23:30:00,2021-06-30 23:40:00,2021-06-30 23:50:00,0.02148906,1.3983562,0.20321159064769745,0.07595052482635807,train
211811900,27,28,29,30,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:30:00,2021-06-30 23:40:00,2021-06-30 23:50:00,2021-07-01 00:00:00,0.021511992,1.3983562,0.20367169380187988,0.07682209704580058,train
211811900,28,29,30,31,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:40:00,2021-06-30 23:50:00,2021-07-01 00:00:00,2021-07-01 00:10:00,0.021546803,1.3983562,0.20681802928447723,0.07643473161493725,train
211811900,29,30,31,32,2021-06-30 19:00:00,2021,JJA,2021-06-30 23:50:00,2021-07-01 00:00:00,2021-07-01 00:10:00,2021-07-01 00:20:00,0.021417582,1.1413314,0.2100732922554016,0.0748494027219595,train
211811900,30,31,32,33,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:00:00,2021-07-01 00:10:00,2021-07-01 00:20:00,2021-07-01 00:30:00,0.021122899,0.97082955,0.21066220104694366,0.07374290054213227,train
211811900,31,32,33,34,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:10:00,2021-07-01 00:20:00,2021-07-01 00:30:00,2021-07-01 00:40:00,0.020825047,1.1616926,0.2088049203157425,0.07335732846974514,train
211811900,32,33,34,35,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:20:00,2021-07-01 00:30:00,2021-07-01 00:40:00,2021-07-01 00:50:00,0.020694928,1.1616926,0.206976056098938,0.07322820665945737,train
211811900,33,34,35,36,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:30:00,2021-07-01 00:40:00,2021-07-01 00:50:00,2021-07-01 01:00:00,0.020743806,1.1616926,0.20364627242088318,0.07444051698938152,train
211811900,34,35,36,37,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:40:00,2021-07-01 00:50:00,2021-07-01 01:00:00,2021-07-01 01:10:00,0.020738076,0.91670465,0.19916652143001556,0.07627512271055374,train
211811900,35,36,37,38,2021-06-30 19:00:00,2021,JJA,2021-07-01 00:50:00,2021-07-01 01:00:00,2021-07-01 01:10:00,2021-07-01 01:20:00,0.021032372,0.8781979,0.19791269302368164,0.07912656268774222,train
211851600,2,3,4,5,2021-07-04 16:00:00,2021,JJA,2021-07-04 16:20:00,2021-07-04 16:30:00,2021-07-04 16:40:00,2021-07-04 16:50:00,0.099338904,19.663984,0.5173479318618774,0.17896641577581585,train
211851600,3,4,5,6,2021-07-04 16:00:00,2021,JJA,2021-07-04 16:30:00,2021-07-04 16:40:00,2021-07-04 16:50:00,2021-07-04 17:00:00,0.10028766,19.663984,0.5224756598472595,0.17963892520439803,train
211851600,4,5,6,7,2021-07-04 16:00:00,2021,JJA,2021-07-04 16:40:00,2021-07-04 16:50:00,2021-07-04 17:00:00,2021-07-04 17:10:00,0.100716785,18.355715,0.5218816995620728,0.18152374496290438,train
211851600,5,6,7,8,2021-07-04 16:00:00,2021,JJA,2021-07-04 16:50:00,2021-07-04 17:00:00,2021-07-04 17:10:00,2021-07-04 17:20:00,0.10036343,15.381503,0.5190263390541077,0.18266073423682733,train
211851600,6,7,8,9,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:00:00,2021-07-04 17:10:00,2021-07-04 17:20:00,2021-07-04 17:30:00,0.097779594,15.337325,0.5052851438522339,0.1829494649514986,train
211851600,7,8,9,10,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:10:00,2021-07-04 17:20:00,2021-07-04 17:30:00,2021-07-04 17:40:00,0.092252545,13.271847,0.4853326678276062,0.17896103570038718,train
211851600,8,9,10,11,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:20:00,2021-07-04 17:30:00,2021-07-04 17:40:00,2021-07-04 17:50:00,0.08331505,13.271847,0.4534517228603363,0.17176966821074832,train
211851600,9,10,11,12,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:30:00,2021-07-04 17:40:00,2021-07-04 17:50:00,2021-07-04 18:00:00,0.07321419,12.031065,0.4172080159187317,0.16265223371765006,train
211851600,10,11,12,13,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:40:00,2021-07-04 17:50:00,2021-07-04 18:00:00,2021-07-04 18:10:00,0.06355998,9.87544,0.3833102285861969,0.1521503264809106,train
211851600,11,12,13,14,2021-07-04 16:00:00,2021,JJA,2021-07-04 17:50:00,2021-07-04 18:00:00,2021-07-04 18:10:00,2021-07-04 18:20:00,0.05451134,9.87544,0.3515028953552246,0.1400290165401452,train
211851600,12,13,14,15,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:00:00,2021-07-04 18:10:00,2021-07-04 18:20:00,2021-07-04 18:30:00,0.046912175,9.542658,0.3247445225715637,0.12755441497956468,train
211851600,13,14,15,16,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:10:00,2021-07-04 18:20:00,2021-07-04 18:30:00,2021-07-04 18:40:00,0.040937677,10.115698,0.30182525515556335,0.11677274382053503,train
211851600,14,15,16,17,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:20:00,2021-07-04 18:30:00,2021-07-04 18:40:00,2021-07-04 18:50:00,0.035767388,10.115698,0.28195425868034363,0.10600721288779136,train
211851600,15,16,17,18,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:30:00,2021-07-04 18:40:00,2021-07-04 18:50:00,2021-07-04 19:00:00,0.03143784,10.935351,0.26433849334716797,0.0968897783946931,train
211851600,16,17,18,19,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:40:00,2021-07-04 18:50:00,2021-07-04 19:00:00,2021-07-04 19:10:00,0.026392665,10.935351,0.24531306326389313,0.08378750136743583,train
211851600,17,18,19,20,2021-07-04 16:00:00,2021,JJA,2021-07-04 18:50:00,2021-07-04 19:00:00,2021-07-04 19:10:00,2021-07-04 19:20:00,0.021748342,10.935351,0.22704572975635529,0.07104568939389863,train
211851600,18,19,20,21,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:00:00,2021-07-04 19:10:00,2021-07-04 19:20:00,2021-07-04 19:30:00,0.017702658,3.0566285,0.2090129554271698,0.058589021418080284,train
211851600,19,20,21,22,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:10:00,2021-07-04 19:20:00,2021-07-04 19:30:00,2021-07-04 19:40:00,0.015000363,2.2492507,0.20064161717891693,0.04920975658745402,train
211851600,20,21,22,23,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:20:00,2021-07-04 19:30:00,2021-07-04 19:40:00,2021-07-04 19:50:00,0.013193443,2.2492507,0.2007322609424591,0.04127952540561285,train
211851600,21,22,23,24,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:30:00,2021-07-04 19:40:00,2021-07-04 19:50:00,2021-07-04 20:00:00,0.011334314,2.2492507,0.20361322164535522,0.03304442328281443,train
211851600,22,23,24,25,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:40:00,2021-07-04 19:50:00,2021-07-04 20:00:00,2021-07-04 20:10:00,0.009502461,1.8426529,0.2070966511964798,0.025842295642318238,train
211851600,23,24,25,26,2021-07-04 16:00:00,2021,JJA,2021-07-04 19:50:00,2021-07-04 20:00:00,2021-07-04 20:10:00,2021-07-04 20:20:00,0.007623462,1.6699846,0.2154945582151413,0.01966238233326698,train
211851600,24,25,26,27,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:00:00,2021-07-04 20:10:00,2021-07-04 20:20:00,2021-07-04 20:30:00,0.0061481725,1.6484039,0.22867411375045776,0.015654226138917135,train
211851600,25,26,27,28,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:10:00,2021-07-04 20:20:00,2021-07-04 20:30:00,2021-07-04 20:40:00,0.0051628,1.6929361,0.24521242082118988,0.013478882307263282,train
211851600,26,27,28,29,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:20:00,2021-07-04 20:30:00,2021-07-04 20:40:00,2021-07-04 20:50:00,0.004912007,2.7485108,0.2585505247116089,0.013139937555257858,train
211851600,27,28,29,30,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:30:00,2021-07-04 20:40:00,2021-07-04 20:50:00,2021-07-04 21:00:00,0.004712097,2.9392939,0.2658959627151489,0.012567856201343942,train
211851600,28,29,30,31,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:40:00,2021-07-04 20:50:00,2021-07-04 21:00:00,2021-07-04 21:10:00,0.00448606,2.9392939,0.2588651180267334,0.012306025863815944,train
211851600,29,30,31,32,2021-07-04 16:00:00,2021,JJA,2021-07-04 20:50:00,2021-07-04 21:00:00,2021-07-04 21:10:00,2021-07-04 21:20:00,0.0042047384,2.9392939,0.2495587170124054,0.011952734244000767,train
211851600,30,31,32,33,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:00:00,2021-07-04 21:10:00,2021-07-04 21:20:00,2021-07-04 21:30:00,0.0041943127,1.7275473,0.2467859983444214,0.012331132882483012,train
211851600,31,32,33,34,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:10:00,2021-07-04 21:20:00,2021-07-04 21:30:00,2021-07-04 21:40:00,0.0044347765,1.7412008,0.25768157839775085,0.012881693934682298,train
211851600,32,33,34,35,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:20:00,2021-07-04 21:30:00,2021-07-04 21:40:00,2021-07-04 21:50:00,0.0048020766,1.8212639,0.2810426950454712,0.013195531668020653,train
211851600,33,34,35,36,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:30:00,2021-07-04 21:40:00,2021-07-04 21:50:00,2021-07-04 22:00:00,0.005037199,1.8749584,0.3062240183353424,0.012926527896587776,train
211851600,34,35,36,37,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:40:00,2021-07-04 21:50:00,2021-07-04 22:00:00,2021-07-04 22:10:00,0.0052991873,2.2515154,0.32982170581817627,0.012734638539632326,train
211851600,35,36,37,38,2021-07-04 16:00:00,2021,JJA,2021-07-04 21:50:00,2021-07-04 22:00:00,2021-07-04 22:10:00,2021-07-04 22:20:00,0.0055402187,2.2515154,0.3294838070869446,0.013335413629165748,train
211871900,2,3,4,5,2021-07-06 19:00:00,2021,JJA,2021-07-06 19:20:00,2021-07-06 19:30:00,2021-07-06 19:40:00,2021-07-06 19:50:00,0.1339012,13.303008,0.3595789968967438,0.35256172291535526,train
211871900,3,4,5,6,2021-07-06 19:00:00,2021,JJA,2021-07-06 19:30:00,2021-07-06 19:40:00,2021-07-06 19:50:00,2021-07-06 20:00:00,0.1276553,13.303008,0.3462050259113312,0.3468498761685972,train
211871900,4,5,6,7,2021-07-06 19:00:00,2021,JJA,2021-07-06 19:40:00,2021-07-06 19:50:00,2021-07-06 20:00:00,2021-07-06 20:10:00,0.12145551,13.303008,0.3359302282333374,0.33680527534329363,train
211871900,5,6,7,8,2021-07-06 19:00:00,2021,JJA,2021-07-06 19:50:00,2021-07-06 20:00:00,2021-07-06 20:10:00,2021-07-06 20:20:00,0.117646925,12.580161,0.3327901363372803,0.3265293312745578,train
211871900,6,7,8,9,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:00:00,2021-07-06 20:10:00,2021-07-06 20:20:00,2021-07-06 20:30:00,0.11561226,12.580161,0.33738529682159424,0.3146555048035107,train
211871900,7,8,9,10,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:10:00,2021-07-06 20:20:00,2021-07-06 20:30:00,2021-07-06 20:40:00,0.113118425,8.542993,0.3429183065891266,0.3016142019644449,train
211871900,8,9,10,11,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:20:00,2021-07-06 20:30:00,2021-07-06 20:40:00,2021-07-06 20:50:00,0.108872905,9.942481,0.3457852005958557,0.2865876512922044,train
211871900,9,10,11,12,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:30:00,2021-07-06 20:40:00,2021-07-06 20:50:00,2021-07-06 21:00:00,0.10121597,9.942481,0.3403673470020294,0.2684693506069622,train
211871900,10,11,12,13,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:40:00,2021-07-06 20:50:00,2021-07-06 21:00:00,2021-07-06 21:10:00,0.093366824,10.294623,0.33265578746795654,0.2515364598745008,train
211871900,11,12,13,14,2021-07-06 19:00:00,2021,JJA,2021-07-06 20:50:00,2021-07-06 21:00:00,2021-07-06 21:10:00,2021-07-06 21:20:00,0.08616684,10.294623,0.32345426082611084,0.23713937802741328,train
211871900,12,13,14,15,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:00:00,2021-07-06 21:10:00,2021-07-06 21:20:00,2021-07-06 21:30:00,0.08084354,10.294623,0.3152447044849396,0.2272615595403981,train
211871900,13,14,15,16,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:10:00,2021-07-06 21:20:00,2021-07-06 21:30:00,2021-07-06 21:40:00,0.07439002,9.332775,0.3014565408229828,0.21695871509451894,train
211871900,14,15,16,17,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:20:00,2021-07-06 21:30:00,2021-07-06 21:40:00,2021-07-06 21:50:00,0.068460196,7.7931085,0.29028356075286865,0.20571615080710098,train
211871900,15,16,17,18,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:30:00,2021-07-06 21:40:00,2021-07-06 21:50:00,2021-07-06 22:00:00,0.0651334,7.7931085,0.28946903347969055,0.195651823038559,train
211871900,16,17,18,19,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:40:00,2021-07-06 21:50:00,2021-07-06 22:00:00,2021-07-06 22:10:00,0.06388774,6.5334578,0.29469335079193115,0.18897694279007124,train
211871900,17,18,19,20,2021-07-06 19:00:00,2021,JJA,2021-07-06 21:50:00,2021-07-06 22:00:00,2021-07-06 22:10:00,2021-07-06 22:20:00,0.0631786,6.6621327,0.29762864112854004,0.18617751020869314,train
211871900,18,19,20,21,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:00:00,2021-07-06 22:10:00,2021-07-06 22:20:00,2021-07-06 22:30:00,0.06164118,6.6621327,0.2959732413291931,0.18281854978273462,train
211871900,19,20,21,22,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:10:00,2021-07-06 22:20:00,2021-07-06 22:30:00,2021-07-06 22:40:00,0.06063497,8.953953,0.2928086221218109,0.18214962707110488,train
211871900,20,21,22,23,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:20:00,2021-07-06 22:30:00,2021-07-06 22:40:00,2021-07-06 22:50:00,0.059629414,11.334328,0.290944904088974,0.17971603961887544,train
211871900,21,22,23,24,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:30:00,2021-07-06 22:40:00,2021-07-06 22:50:00,2021-07-06 23:00:00,0.058839593,11.334328,0.2888232171535492,0.17805000959446785,train
211871900,22,23,24,25,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:40:00,2021-07-06 22:50:00,2021-07-06 23:00:00,2021-07-06 23:10:00,0.05796369,11.334328,0.2861662209033966,0.17552316750147504,train
211871900,23,24,25,26,2021-07-06 19:00:00,2021,JJA,2021-07-06 22:50:00,2021-07-06 23:00:00,2021-07-06 23:10:00,2021-07-06 23:20:00,0.057477646,10.707326,0.2825481593608856,0.1750963481841349,train
211871900,24,25,26,27,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:00:00,2021-07-06 23:10:00,2021-07-06 23:20:00,2021-07-06 23:30:00,0.056626614,6.633191,0.2760145664215088,0.17561462878376222,train
211871900,25,26,27,28,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:10:00,2021-07-06 23:20:00,2021-07-06 23:30:00,2021-07-06 23:40:00,0.054828797,6.633191,0.26536092162132263,0.17552316750147504,train
211871900,26,27,28,29,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:20:00,2021-07-06 23:30:00,2021-07-06 23:40:00,2021-07-06 23:50:00,0.05256533,6.633191,0.2536328434944153,0.1741064143052619,train
211871900,27,28,29,30,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:30:00,2021-07-06 23:40:00,2021-07-06 23:50:00,2021-07-07 00:00:00,0.051269535,4.2089324,0.24729932844638824,0.17315414095438952,train
211871900,28,29,30,31,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:40:00,2021-07-06 23:50:00,2021-07-07 00:00:00,2021-07-07 00:10:00,0.05071687,4.2089324,0.24646110832691193,0.1717391811166526,train
211871900,29,30,31,32,2021-07-06 19:00:00,2021,JJA,2021-07-06 23:50:00,2021-07-07 00:00:00,2021-07-07 00:10:00,2021-07-07 00:20:00,0.051001888,5.2721505,0.2461104691028595,0.1738912112881156,train
211871900,30,31,32,33,2021-07-06 19:00:00,2021,JJA,2021-07-07 00:00:00,2021-07-07 00:10:00,2021-07-07 00:20:00,2021-07-07 00:30:00,0.050481718,5.77443,0.23855091631412506,0.1772501717140741,train
211871900,31,32,33,34,2021-07-06 19:00:00,2021,JJA,2021-07-07 00:10:00,2021-07-07 00:20:00,2021-07-07 00:30:00,2021-07-07 00:40:00,0.050462943,5.77443,0.23080340027809143,0.18308038012026262,train
211871900,32,33,34,35,2021-07-06 19:00:00,2021,JJA,2021-07-07 00:20:00,2021-07-07 00:30:00,2021-07-07 00:40:00,2021-07-07 00:50:00,0.050398376,6.0425534,0.22344860434532166,0.18894824905445173,train
